Ti,V,Nb,Mo,Hf,Ta,W,System Type,System Size,PROP ST (K),PROP LT (K),PROP RT Density (g/cm3),PROP RT Elec Resi (ohm m),PROP RT Heat Cap (J/(mol K)),PROP RT Therm Cond (W/(mK)),PROP RT Therm Diff (m2/s),EQ 25C MAX BCC,EQ 25C MAX any,EQ 700C MAX BCC,EQ 800C MAX BCC,EQ 900C MAX BCC,EQ 1000C MAX BCC,EQ 1000C THCD (W/mK),Melting Point (°C)_Avg,Melting Point (°C)_Var,Sconf,Solidification Range (K),EQ 25C MAX NON-BCC,VASP-PAW-GGA LSE_Avg,VASP-PAW-GGA LSE_Var,SGTE LSE_Avg,SGTE LSE_Var,Allen EN_Avg,Allen EN_Var,Pauling EN_Avg,Pauling EN_Var,Density_Avg,Density_Var,Atomic Weight_Avg,Atomic Weight_Var,Valence e_Avg,Valence e_Var,IE_Avg,IE_Var,Specific Heat_Avg,Specific Heat_Var,Metallic Radius_Avg,Metallic Radius_Var,Shear Modulus_Avg,Shear Modulus_Var,Total Electrons_Avg,Total Electrons_Var,Atomic Planar Density_Avg,Atomic Planar Density_Var,C_11_Avg,C_11_Var,C_12_Avg,C_12_Var,C'_Avg,C'_Var,Bulk Modulus (GPa)_Avg,Bulk Modulus (GPa)_Var,Pugh Ratio
0.05,0.025,0.6,0.1,0.025,0.2,0.0,2,6,2721.840528,2805.648304,10.41044839,6.71e-09,24.61560091,11.38952506,4.87e-06,0.902129856,0.902129856,1,1,1,1,17.19981705,2538.875,314.4403908,1.192872052,83.80777599999965,0.0,-0.14825,1.277892577,-0.7525,1.694769527,0.25425,0.552439533,1.62625,0.18741248,10.2025,3.49272655,109.65775,39.99025116,8.175,5.787432505,677.565,42.78275675,4.3375,9.424852452,24.6,53.44427004,52.725,25.55776545,46.875,14.85124153,2.575738972,5.605409061,17.15,39.68409631,42.625,100.4220313,-12.7375,35.68175085,177.25,27.56696392,3.361782835
0.025,0.0,0.65,0.1,0.05,0.1,0.075,8,6,2719.142523,2813.390767,10.64683139,7.14e-09,24.52454358,16.72342012,7.17e-06,0.905780974,0.905780974,1,1,1,1,23.94452587,2584.05,325.8030041,1.176804551,94.24824399999989,0.0,-0.02375,0.942548905,-0.515,1.402506684,0.1815,0.480372512,1.6865,0.26979205,10.47725,3.63990521,111.988075,38.06696558,8.25,5.872605895,675.54,42.25958353,3.0625,8.107548566,17.575,46.51284097,58.275,38.68073648,47.85,13.94013988,1.83646586,4.864027316,13.575,36.00617135,33.675,94.05008971,-10.05,31.20612921,185.0,44.32832052,3.174603175
0.0,0.1,0.6,0.025,0.0,0.175,0.1,16,5,2716.692211,2853.036078,10.93002452,2.89e-07,24.53609974,13.76151657,5.81e-06,0.918375151,0.918375151,1,1,1,1,18.66651282,2612.95,393.1054534,1.164254008,136.343867,0.0,0.0815,0.232245021,-0.44125,1.16763048,0.18975,0.502103015,1.6755,0.248474848,10.84675,4.280111206,113.2868,44.09543223,8.975,6.405027322,683.6325,49.97168392,3.0925,8.182768098,16.875,44.6526525,58.675,37.81295248,48.125,16.42435311,1.99029841,5.26830643,4.625,17.15326135,33.7,89.47630971,-14.5375,38.52911034,189.75,42.74853799,3.233915637
0.075,0.05,0.55,0.075,0.0,0.225,0.025,5,6,2716.054449,2815.877504,10.58524306,8.7e-09,24.6311187,11.03176225,4.64e-06,0.860810581,0.860810581,1,1,1,1,16.82561769,2544.05,387.5553477,1.294981373,99.82305499999984,0.0,-0.30125,1.515840011,-0.89875,1.871880321,0.29025,0.581117404,1.6355,0.19815335,10.349,4.015018555,109.741425,43.68430249,8.525,6.119589447,682.4075,46.67429371,5.01,10.02755703,28.15,56.34826972,55.1,28.51473303,46.775,16.35922905,2.939772706,5.899514236,18.1,40.66866115,43.775,97.33280215,-12.8375,36.9246509,179.75,33.79996302,3.262250454
0.05,0.05,0.6,0.0,0.0,0.2,0.1,15,5,2710.879044,2854.831957,10.94565057,2.22e-07,24.61196823,12.34188442,5.28e-06,0.950263954,0.950263954,1,1,1,1,17.87154064,2610.7,422.5462223,1.158214693,143.9529130000001,0.0,-0.249,1.212455772,-0.475,1.478808642,0.1455,0.437143855,1.6545,0.238777616,10.9275,4.476219247,115.25805,45.46546738,9.25,6.609652033,685.945,51.17338639,2.55,7.652352579,14.05,42.20008886,57.25,36.6113029,48.85,16.9212145,1.478546223,4.456595995,7.15,26.93190487,17.9,59.36067722,-5.375,26.31201009,186.5,45.30728418,3.257641921
0.075,0.0,0.55,0.05,0.05,0.275,0.0,25,5,2709.315635,2818.910888,10.88358595,2.19e-07,24.76266582,10.54757644,4.62e-06,0.876479205,0.876479205,1,1,1,1,15.08217011,2559.925,355.5870068,1.177674265,109.595253,0.0,-0.35625,1.488312278,-0.6325,1.722227845,0.177,0.46855736,1.581,0.151125775,10.80525,3.931413224,118.171575,44.85770353,9.475,6.515318488,684.48,47.64530512,3.1625,8.374356319,17.975,47.57756168,50.675,21.11206705,49.975,16.61999925,1.757003813,4.656737848,14.475,38.42394273,23.025,71.21884845,-4.275,22.98122875,173.75,29.38430704,3.428712383
0.1,0.05,0.475,0.05,0.0,0.3,0.025,5,6,2707.893509,2831.710079,11.01756166,9.6e-09,24.72846587,9.978507861,4.22e-06,0.850114471,0.850114471,1,1,1,1,15.48821262,2560.675,430.572258,1.33685479,123.81657,0.0,-0.4675,1.701904448,-0.9575,1.9904318,0.288,0.576702696,1.6125,0.182671153,10.8125,4.415947095,115.14265,48.2611987,9.525,6.640736028,689.9375,50.29910381,5.06,10.12711213,28.35,56.75409677,55.525,26.51884943,48.675,18.10716364,2.900041682,5.822949478,18.55,41.71387659,38.45,87.88030212,-9.95,34.13242593,179.0,34.98571137,3.223773075
0.0,0.1,0.6,0.05,0.0,0.2,0.05,16,5,2703.348837,2827.109032,10.91282513,6.63e-09,24.55768368,11.69627162,4.85e-06,0.874862654,0.874862654,1,1,1,1,17.17844498,2582.85,353.5275484,1.158214693,123.7601949999998,0.0,0.11,0.28455228,-0.5325,1.267899345,0.2265,0.539289115,1.649,0.210354463,10.5555,3.944134221,111.0173,42.57159433,8.6,6.126989473,681.265,47.62616167,3.695,8.797071956,20.35,48.45128997,55.35,31.49488054,47.3,15.87482283,2.365537787,5.634958294,7.25,23.20964239,41.5,99.2625307,-17.125,40.8701832,185.0,33.54101966,3.342366757
0.075,0.0,0.675,0.1,0.025,0.075,0.05,8,6,2702.45766,2772.052445,9.735603488,3.13e-07,24.51421776,19.1185767,8.26e-06,0.900536266,0.900536266,1,1,1,1,26.23724559,2512.575,343.455593,1.126110931,69.59478499999977,0.0,-0.29925,1.522306453,-0.815,1.835217971,0.2505,0.544214801,1.6745,0.240748313,9.68625,3.379842221,103.122075,35.02346155,7.15,5.072228307,670.045,37.02043996,4.3675,9.491927821,24.925,54.14350723,54.925,34.9108776,44.5,13.04607221,2.507482566,5.454279802,19.725,42.98952634,38.625,94.75011544,-9.45,31.50749911,179.25,41.01143133,3.263541193
0.1,0.025,0.525,0.0,0.0,0.3,0.05,15,5,2702.28632,2848.5152,11.08419221,2.16e-07,24.75097552,10.10706356,4.36e-06,0.90044028,0.90044028,1,1,1,1,15.06725294,2591.175,438.8401125,1.171746384,146.2288799999997,0.0,-0.53775,1.659475049,-0.6875,1.852995885,0.17625,0.466795927,1.60275,0.179596597,11.0595,4.57156535,118.3129,48.3770443,9.85,6.828433202,691.305,52.15626976,3.2325,8.554074687,18.05,47.79118643,54.275,28.02676176,49.9,18.07318456,1.74579817,4.635058224,12.8,36.86543096,16.375,48.8772378,-1.7875,19.18882732,179.75,38.95430015,3.311837863
0.125,0.025,0.525,0.05,0.0,0.25,0.025,5,6,2700.431526,2807.401386,10.46172875,9.52e-09,24.70460762,10.85074649,4.65e-06,0.858742022,0.858742022,1,1,1,1,16.4005551,2527.625,428.4575643,1.279021803,106.9698600000002,0.0,-0.6185,1.866674248,-1.02,2.105225641,0.28425,0.569051349,1.61525,0.181273102,10.36825,4.277172482,110.663575,46.12354596,8.8,6.35295207,684.69,48.03846271,5.09,10.18743834,28.675,57.39180582,53.9,26.61559693,47.05,17.3175489,2.831785277,5.681511201,21.125,44.78961236,34.45,81.13290023,-6.6625,29.43178288,176.25,36.17233059,3.269944341
0.075,0.05,0.6,0.1,0.0,0.175,0.0,28,5,2698.015314,2781.620541,9.960454767,8.96e-09,24.58077999,12.32120806,5.19e-06,0.854968077,0.854968077,1,1,1,1,18.2403302,2497.075,343.3935343,1.185830163,83.60522699999956,0.0,-0.27275,1.53186812,-0.99,1.914327558,0.327,0.607483333,1.6355,0.179345337,9.71875,3.451974933,103.141975,38.63798878,7.475,5.324413113,674.82,40.82016781,5.6125,10.42459082,31.625,58.74039815,52.525,25.22596628,44.375,14.53218411,3.315012083,6.171661873,20.725,42.75101607,51.575,105.6576754,-15.425,39.47286251,176.25,27.448816,3.355544979
0.1,0.0,0.475,0.05,0.05,0.3,0.025,8,6,2695.299688,2831.636023,11.24615485,3.1e-07,24.79525946,10.78091265,4.7e-06,0.851161944,0.851161944,1,1,1,1,15.40914813,2576.825,411.4988389,1.33685479,136.336335,0.0,-0.494,1.690252644,-0.7825,1.911496469,0.2115,0.503738772,1.596,0.194843527,11.1725,4.310126303,121.52005,47.78106564,10.175,6.800321684,690.3175,50.03073999,3.815,9.088854438,21.65,51.55800132,54.675,27.04569051,51.125,17.77946498,2.092512166,4.989618905,17.55,41.90641359,25.5,72.09056804,-3.975,23.11302393,176.5,37.917673980000004,3.228166438
0.225,0.0,0.525,0.1,0.0,0.15,0.0,58,4,2693.781675,2765.900677,9.077161876,2.48e-07,24.67039652,13.41744762,5.77e-06,0.776795678,0.776795678,1,1,1,1,20.44117077,2390.575,430.8834464,1.188736288,72.11900199999991,0.0,-1.12575,2.386141119,-1.715,2.547749006,0.4575,0.659752795,1.6275,0.181421471,9.02925,3.684405235,96.283225,40.10857673,6.975,5.081768885,673.1625,38.06621657,8.2825,11.94794726,46.975,67.73089675,52.2,24.96016827,41.625,15.31451517,4.520532684,6.52818707,38.175,55.21951082,53.475,95.28929308,-7.65,32.3280451,167.0,36.0,3.199233716
0.05,0.05,0.65,0.05,0.0,0.1,0.1,5,6,2692.452441,2805.841303,10.24343242,3.24e-07,24.49725246,17.44503799,7.41e-06,0.901441769,0.901441769,1,1,1,1,23.92361212,2564.0,400.946131,1.189885755,113.3888620000002,0.0,-0.192,1.249066051,-0.6575,1.62675098,0.219,0.521870674,1.6925,0.257116219,10.201,4.066741816,106.60585,40.05403446,7.9,5.812916652,676.665,45.01867696,3.755,8.944354365,21.0,50.03298912,58.25,39.25541364,45.7,14.95025083,2.229024976,5.323829604,12.4,34.26280782,33.5,87.11515368,-10.55,33.8455684,186.5,46.2898477,3.201716738
0.0,0.05,0.55,0.1,0.05,0.25,0.0,26,5,2691.143191,2816.715911,11.25019435,6.24e-09,24.64848618,9.968452391,4.22e-06,0.899741404,0.899741404,1,1,1,1,15.76781384,2586.05,286.6896362,1.205215677,125.5727199999997,0.0,0.1405,0.352512057,-0.54,1.285748809,0.2235,0.53214918,1.6175,0.195189011,10.867,3.56889913,117.4024,42.34464998,9.25,6.28390802,682.805,46.12818526,3.655,8.701866179,20.6,49.04630465,54.0,25.766257,49.75,15.61369591,2.308487024,5.499245444,11.5,31.46823796,44.15,105.5425388,-16.325,38.97091063,180.0,25.88435821,3.333333333
0.1,0.0,0.55,0.0,0.025,0.3,0.025,14,5,2690.704727,2831.041175,11.01081407,2.08e-07,24.79131323,9.947592093,4.34e-06,0.875517711,0.875517711,1,1,1,1,14.63029596,2575.625,408.674974,1.104704674,140.336448,0.0,-0.551,1.653,-0.6,1.8,0.138,0.414,1.5755,0.139462361,10.9725,4.34553262,119.22825,47.17366239,9.8,6.760917098,688.5475,50.81698529,2.61,7.83,14.7,44.1,50.775,22.55048503,50.3,17.5516381,1.342033412,4.026100236,12.3,36.9,9.9,29.7,1.2,3.6,175.0,34.42382896,3.44657804
0.125,0.0,0.575,0.1,0.025,0.125,0.05,8,6,2689.438231,2776.075111,9.961666136,1.1e-08,24.59379204,15.01994349,6.45e-06,0.846693047,0.846693047,1,1,1,1,21.86817026,2499.125,407.4823424,1.310324007,86.63688000000002,0.0,-0.57475,1.895952251,-1.115,2.142200971,0.3195,0.593346231,1.6665,0.244474436,9.88675,3.876607014,105.272325,40.83011053,7.8,5.688585061,675.825,41.53149859,5.6725,10.53826332,32.275,59.92953675,56.775,34.67815415,45.15,15.31265816,3.178499272,5.910926133,25.875,48.20901757,43.575,95.18794238,-8.85,31.79469295,177.75,43.9594984,3.130779392
0.05,0.05,0.55,0.05,0.025,0.275,0.0,2,6,2688.722034,2813.011308,11.00011445,7.4e-09,24.70383215,9.148639902,3.87e-06,0.877843564,0.877843564,1,1,1,1,14.98945032,2557.9,353.5504066,1.225412828,124.2892740000002,0.0,-0.192,1.249066051,-0.6575,1.62675098,0.219,0.521870674,1.5915,0.144335547,10.6655,3.922754103,115.05975,44.87755293,9.175,6.38704744,684.0925,47.88470731,3.755,8.944354365,21.0,50.03298912,51.175,20.84093028,48.775,16.7174871,2.229024976,5.323829604,12.4,34.26280782,33.5,87.11515368,-10.55,33.8455684,176.25,25.75728052,3.444064485
0.075,0.0,0.575,0.1,0.05,0.15,0.05,8,6,2688.349078,2794.152968,10.49498617,9.86e-09,24.6113366,14.25178511,6.17e-06,0.874691217,0.874691217,1,1,1,1,20.2221135,2546.975,371.0649867,1.326866284,105.8038899999997,0.0,-0.29925,1.522306453,-0.815,1.835217971,0.2505,0.544214801,1.6595,0.250937741,10.41075,3.839160968,111.864975,41.66611076,8.525,6.070368605,678.3725,43.50582138,4.3675,9.491927821,24.925,54.14350723,57.05,34.8711557,47.675,15.45054611,2.507482566,5.454279802,19.725,42.98952634,38.625,94.75011544,-9.45,31.50749911,180.0,42.72001873,3.155127082
0.075,0.05,0.55,0.0,0.0,0.275,0.05,15,5,2687.911954,2836.283196,10.9250984,2.2e-07,24.70924512,10.41207491,4.48e-06,0.925473868,0.925473868,1,1,1,1,15.3586183,2583.725,422.6245963,1.177674265,148.3712419999997,0.0,-0.38675,1.463378604,-0.625,1.709349291,0.18,0.476943393,1.6075,0.178574214,10.89775,4.447854251,116.188675,47.36331939,9.525,6.689497365,688.385,51.41148486,3.2025,8.475567459,17.725,46.94996672,53.575,28.01596643,49.125,17.70054731,1.814054576,4.822777933,10.225,32.40562258,20.375,60.61340095,-5.075,26.43968372,180.25,37.38231534,3.364442371
0.05,0.075,0.55,0.0,0.0,0.25,0.075,15,5,2686.47078,2845.652848,11.04844748,4.08e-09,24.66057477,11.08284196,4.73e-06,0.945078745,0.945078745,1,1,1,1,16.14327837,2599.9,426.1551243,1.213710629,159.1820680000001,0.0,-0.23575,1.217987864,-0.5625,1.549949596,0.18375,0.486850529,1.63125,0.212346268,11.003,4.498767164,116.3378,47.3556811,9.575,6.707784657,688.4125,51.87569849,3.1725,8.396219015,17.4,46.09110543,55.95,32.56681593,49.175,17.69729852,1.882310981,5.002528498,7.65,26.98013158,24.375,70.1924809,-8.3625,31.75354065,184.25,40.98094069,3.293118856
0.125,0.025,0.575,0.075,0.0,0.15,0.05,5,6,2686.267871,2779.703761,9.912573637,3.62e-07,24.59642334,13.9443943,5.96e-06,0.852593939,0.852593939,1,1,1,1,20.36895797,2500.9,423.398264,1.29897334,93.4358900000002,0.0,-0.59,1.88451718,-1.11125,2.137887026,0.321,0.596321222,1.65825,0.225786265,9.868,4.02895098,104.208625,41.79408444,7.8,5.745432969,677.5525,43.69762572,5.6925,10.57391572,32.15,59.71161947,55.925,33.01695587,44.7,15.73721703,3.207024654,5.970406506,23.75,46.51814162,42.25,91.74904632,-9.25,33.05847093,178.25,42.06468234,3.187304426
0.0,0.075,0.625,0.025,0.025,0.2,0.05,3,6,2685.974049,2821.217243,11.08663431,4.88e-09,24.59911904,10.56546189,4.42e-06,0.904135812,0.904135812,1,1,1,1,17.07773656,2587.275,341.9702463,1.144140475,135.2431940000001,0.0,0.06825,0.221132172,-0.35375,1.061448745,0.1515,0.454574251,1.62675,0.200803231,10.69475,3.915075981,114.1299,42.76406606,8.9,6.284106937,680.65,47.73691444,2.47,7.410809672,13.525,40.58077593,52.875,30.05261012,48.5,15.85402157,1.586533652,4.762164652,4.125,16.98850714,27.225,81.99679491,-11.55,34.71919498,182.25,34.60400988,3.446808511
0.1,0.025,0.575,0.025,0.0,0.175,0.1,5,6,2684.490346,2821.404608,10.64195239,3.2e-07,24.6139981,13.23799629,5.66e-06,0.900288873,0.900288873,1,1,1,1,19.49315747,2574.575,452.5813124,1.268177132,136.9142619999998,0.0,-0.50925,1.678149855,-0.77875,1.906006542,0.213,0.507558864,1.66725,0.251415866,10.62425,4.526104223,111.9302,45.48232428,8.875,6.473745052,684.3925,49.52820604,3.835,9.134236421,21.525,51.27864443,58.6,37.8211581,47.575,17.00277551,2.121037547,5.066059545,15.425,39.50435894,24.175,67.12893843,-4.375,24.90124244,184.5,48.57725805,3.148464164
0.2,0.0,0.575,0.1,0.0,0.1,0.025,17,5,2683.095217,2749.906571,9.024046388,3.24e-07,24.60125697,15.91828154,6.83e-06,0.800894304,0.800894304,1,1,1,1,23.65976901,2407.425,423.8782188,1.192823099,66.81135399999994,0.0,-0.988,2.286008749,-1.565,2.466378925,0.423,0.646560902,1.653,0.211449758,8.994,3.574785868,95.28035,37.18723924,6.675,4.766484554,670.4975,36.16110125,7.63,11.6664519,43.3,66.17408858,53.575,30.18848083,41.325,14.20631462,4.185024331,6.405886302,35.1,53.81719056,51.0,95.36036913,-7.95,32.19972826,170.5,40.74002946,3.182454503
0.075,0.0,0.625,0.1,0.05,0.15,0.0,25,5,2682.845867,2767.002689,9.968142167,2.24e-07,24.6257011,13.65015756,5.97e-06,0.876641834,0.876641834,1,1,1,1,19.47914445,2499.725,312.1186463,1.152635426,84.15682199999992,0.0,-0.29925,1.522306453,-0.815,1.835217971,0.2505,0.544214801,1.6215,0.192789393,9.87675,3.27365269,107.318275,38.39719039,7.775,5.506757213,672.4775,38.37626537,4.3675,9.491927821,24.925,54.14350723,50.9,25.61327781,46.025,14.26794922,2.507482566,5.454279802,19.725,42.98952634,38.625,94.75011544,-9.45,31.50749911,173.0,30.59411708,3.398821218
0.075,0.0,0.675,0.075,0.025,0.05,0.1,8,6,2681.907487,2777.767635,10.14779485,8.68e-09,24.491944,21.82154915,9.25e-06,0.871836503,0.871836503,1,1,1,1,30.57636956,2542.675,389.5413577,1.126110931,95.86014800000021,0.0,-0.32775,1.505675077,-0.72375,1.781957754,0.21375,0.509125169,1.701,0.272211315,9.9775,3.833122585,105.391575,37.34361773,7.525,5.504486806,672.4125,40.65166164,3.765,8.970856982,21.45,51.08470906,58.25,40.73680768,45.325,13.8769368,2.13224319,5.085075453,17.1,40.85510984,30.825,84.17656666,-6.8625,27.69701868,184.0,49.3862329,3.158798283
0.0,0.075,0.625,0.05,0.025,0.125,0.1,3,6,2680.923733,2821.902344,11.06585748,5.18e-09,24.50683869,14.59405229,6.04e-06,0.900845098,0.900845098,1,1,1,1,21.59039629,2597.675,371.2895358,1.220219608,140.978611,0.0,0.09675,0.276924065,-0.445,1.177645957,0.18825,0.498171093,1.68625,0.263758294,10.6635,4.041373869,112.1494,41.72782231,8.625,6.175303636,679.1825,46.81831312,3.0725,8.130251764,17.0,44.98610897,58.75,39.32349806,47.775,15.47172825,1.961773029,5.194124699,6.75,23.14492385,35.025,93.12102005,-14.1375,37.50683063,188.5,44.80792341,3.208510638
0.025,0.1,0.55,0.075,0.0,0.25,0.0,28,5,2678.894277,2799.707327,10.8466761,8.9e-09,24.62036131,9.596969576,3.95e-06,0.831819429,0.831819429,1,1,1,1,15.59734013,2546.025,343.8679607,1.192134474,120.8130500000002,0.0,0.00075,0.94051153,-0.77375,1.589181688,0.29775,0.595913112,1.6185,0.160803451,10.3645,3.784166982,109.822925,43.35042786,8.55,6.041316082,681.7875,46.50251707,4.95,9.904014338,27.5,55.03317181,52.95,23.02276048,46.8,16.24376804,3.076285517,6.166020533,12.95,32.82373379,51.775,107.579154,-19.4125,43.10682769,179.5,22.46664194,3.389990557
0.075,0.075,0.525,0.1,0.0,0.225,0.0,28,5,2678.695286,2787.552818,10.43023854,1.07e-08,24.62270857,10.73234554,4.45e-06,0.81743391,0.81743391,1,1,1,1,16.79405777,2509.9,373.9745178,1.292708365,108.857532,0.0,-0.2595,1.536455255,-1.0775,1.946790628,0.36525,0.633308722,1.63125,0.181579012,10.06125,3.798360296,106.495075,42.94901781,8.175,5.84759566,680.235,44.54102351,6.235,10.8072788,34.975,60.6318759,54.3,25.13384173,45.525,16.16785004,3.718776841,6.463006529,21.225,42.62246327,58.05,110.1396727,-18.4125,42.59135586,177.5,27.99553536,3.268876611
0.0,0.1,0.625,0.1,0.0,0.125,0.05,16,5,2677.79225,2790.874368,10.13881117,3.03e-07,24.46425695,15.97089408,6.73e-06,0.882927389,0.882927389,1,1,1,1,20.89036155,2549.65,331.8188173,1.163986093,113.0821179999998,0.0,0.167,0.360778325,-0.715,1.430393303,0.3,0.600149981,1.6845,0.233323274,10.031,3.549682944,104.5662,37.72905934,7.6,5.393514624,674.7075,42.07315883,4.9,9.801632517,27.3,54.61144569,57.125,34.51534985,44.95,14.11904742,3.116016541,6.237253572,12.5,31.40461749,57.1,114.8132832,-22.3,44.74326765,185.75,34.84878047,3.251641138
0.1,0.0,0.5,0.05,0.05,0.25,0.05,8,6,2676.964686,2820.080878,11.10171687,3.69e-07,24.7443919,11.57846953,5.03e-06,0.850739966,0.850739966,1,1,1,1,16.65078037,2573.45,421.5914462,1.372765531,143.1161920000004,0.0,-0.494,1.690252644,-0.7825,1.911496469,0.2115,0.503738772,1.62,0.226980175,11.0355,4.342665627,119.3912,47.11120657,9.85,6.732570089,687.82,49.4194658,3.815,9.088854438,21.65,51.55800132,56.2,31.75625923,50.35,17.52790632,2.092512166,4.989618905,17.55,41.90641359,25.5,72.09056804,-3.975,23.11302393,178.5,43.04358256,3.176156584
0.1,0.075,0.45,0.075,0.0,0.3,0.0,28,5,2676.964517,2804.711231,10.90070256,1.2e-08,24.72012362,9.550352072,3.97e-06,0.79769459,0.79769459,1,1,1,1,15.61871394,2526.525,419.7448622,1.339318889,127.7467140000003,0.0,-0.42575,1.724321443,-1.13625,2.055936146,0.363,0.629528395,1.60825,0.163949497,10.52475,4.251411523,111.8963,47.96364958,9.175,6.445492611,687.765,48.66344393,6.285,10.89409358,35.175,60.98683772,54.725,22.8593389,47.425,18.06638799,3.679045817,6.398033062,21.675,43.58863814,52.725,102.6257734,-15.525,40.59324913,176.75,29.35877211,3.22978529
0.125,0.0,0.625,0.025,0.0,0.15,0.075,17,5,2670.476687,2785.208309,10.12993269,2.94e-07,24.61892027,13.70150984,5.9e-06,0.875240286,0.875240286,1,1,1,1,20.65880424,2531.4,436.0052064,1.124742482,114.7316220000002,0.0,-0.66025,1.84162223,-0.84125,2.031098456,0.20925,0.498283993,1.6485,0.225294807,10.115,4.254133284,107.378875,42.74655302,8.125,6.054698589,678.92,46.19125567,3.865,9.205067898,21.85,52.02621935,54.675,34.25447963,45.925,16.00529209,2.052781142,4.891977531,18.0,42.92726406,20.175,57.02362997,-1.0875,16.87079114,179.0,45.43126677,3.273891175
0.125,0.0,0.525,0.1,0.05,0.2,0.0,25,5,2670.166223,2773.230759,10.17563832,2.41e-07,24.7055251,12.35701231,5.38e-06,0.827129812,0.827129812,1,1,1,1,17.77004158,2486.275,380.9888442,1.300150332,103.0645359999999,0.0,-0.57475,1.895952251,-1.115,2.142200971,0.3195,0.593346231,1.6135,0.195263284,10.07725,3.774276081,109.468525,43.55173406,8.425,6.012019212,678.2575,42.4142717,5.6725,10.53826332,32.275,59.92953675,52.75,25.58783891,46.675,16.30550137,3.178499272,5.910926133,25.875,48.20901757,43.575,95.18794238,-8.85,31.79469295,171.5,34.17235725,3.251184834
0.15,0.025,0.575,0.1,0.0,0.1,0.05,5,6,2670.039703,2753.334807,9.440835206,3.66e-07,24.55676304,16.52721814,7.04e-06,0.821913042,0.821913042,1,1,1,1,23.62757912,2457.325,426.3392069,1.305290128,83.29510400000026,0.0,-0.69925,2.049889494,-1.3525,2.282376777,0.39225,0.637504853,1.67575,0.236779301,9.403,3.799945526,98.75655,38.77657837,7.1,5.166236541,673.08,39.38571568,6.9475,11.29136811,39.3,63.85812399,56.575,34.45786376,42.65,14.71317437,3.917772384,6.380959044,29.45,50.14526398,52.525,100.6116264,-11.5375,36.28660006,176.75,43.89689625,3.124171454
0.05,0.1,0.5,0.1,0.0,0.25,0.0,28,5,2668.84368,2792.652597,10.80223687,1.08e-08,24.6247324,9.928732182,4.06e-06,0.80468378,0.80468378,1,1,1,1,16.19460777,2529.45,370.3424733,1.303450813,123.8089169999998,0.0,-0.1085,1.290070831,-1.015,1.824013432,0.369,0.639717907,1.631,0.182123584,10.3035,3.875006161,108.77305,44.32406917,8.55,6.045452837,682.76,46.16101602,6.205,10.75362613,34.65,60.06269641,55.15,25.06845627,46.35,16.67115773,3.787033247,6.578490616,18.65,39.38435603,62.05,114.3780901,-21.7,45.11718076,179.5,26.16772822,3.254759746
0.1,0.0,0.6,0.1,0.05,0.15,0.0,25,5,2666.312809,2756.764063,9.86785685,2.31e-07,24.64360602,13.63243825,5.95e-06,0.851667383,0.851667383,1,1,1,1,19.55419096,2479.5,338.0684102,1.201367004,90.45125400000006,0.0,-0.437,1.724819121,-0.965,2.000256234,0.285,0.570355153,1.62,0.19318385,9.775,3.374388093,106.1923,39.44927022,7.75,5.521548696,672.645,38.30150748,5.02,10.04995522,28.6,57.22796519,51.05,25.55479407,45.55,14.73592549,2.842990919,5.6970759,22.8,45.77728694,41.1,95.0015263,-9.15,31.65284347,171.5,32.13642793,3.359451518
0.0,0.125,0.55,0.1,0.0,0.175,0.05,16,5,2665.808872,2800.933731,10.5197279,3.24e-07,24.50587566,14.23279658,5.96e-06,0.853889076,0.853889076,1,1,1,1,18.58232415,2562.475,361.5148674,1.273805294,135.124859,0.0,0.18025,0.364118713,-0.8025,1.489796547,0.33825,0.627924707,1.68025,0.235928882,10.3735,3.859762655,107.9193,42.01969461,8.3,5.895761189,680.1225,45.70542357,5.5225,10.25106062,30.65,56.89619935,58.9,34.21023239,46.1,15.75563391,3.519781299,6.537971398,13.0,31.36080356,63.575,118.6496708,-25.2875,47.08289067,187.0,34.94281042,3.174872666
